w,ADP,24642
nie,PART,22673
się,PRON,21925
i,CCONJ,21470
na,ADP,19412
z,ADP,17757
on,PRON,15610
do,ADP,12498
ten,DET,10926
mieć,VERB,9746
że,SCONJ,9720
ja,PRON,7471
co,PRON,7446
jak,ADV,7366
o,ADP,6650
móc,VERB,6257
który,DET,5021
a,CCONJ,4895
czy,PART,4863
ale,CCONJ,4618
dla,ADP,4174
tak,ADV,4098
po,ADP,4087
ty,PRON,4071
bardzo,ADV,3859
za,ADP,3831
chcieć,VERB,3631
swój,DET,3323
mój,DET,3314
nasz,DET,3265
od,ADP,3214
taki,DET,3201
my,PRON,3121
tylko,PART,2993
czas,NOUN,2959
wiedzieć,VERB,2959
już,PART,2850
siebie,PRON,2822
jaki,DET,2661
dobry,ADJ,2584
musieć,VERB,2511
każdy,DET,2379
inny,ADJ,2265
wszystko,PRON,2220
człowiek,NOUN,2219
jeśli,SCONJ,2123
można,VERB,2091
by,SCONJ,2083
dziecko,NOUN,2069
jeden,ADJ,2061
coś,PRON,1983
przez,ADP,1918
wszystek,DET,1916
zrobić,VERB,1896
dobrze,ADV,1895
też,PART,1867
sam,ADJ,1808
twój,DET,1788
praca,NOUN,1776
raz,NOUN,1761
jeszcze,PART,1671
oraz,CCONJ,1651
rok,NOUN,1647
miejsce,NOUN,1632
więc,SCONJ,1622
tu,ADV,1582
jednak,PART,1569
życie,NOUN,1560
wiele,DET,1544
może,PART,1529
powiedzieć,VERB,1519
teraz,ADV,1519
nowy,ADJ,1499
cały,ADJ,1471
dzień,NOUN,1469
osoba,NOUN,1448
duży,ADJ,1430
żeby,SCONJ,1428
mówić,VERB,1419
aby,SCONJ,1413
lub,CCONJ,1409
kiedy,ADV,1402
również,PART,1393
pierwszy,ADJ,1391
przed,ADP,1379
znaleźć,VERB,1362
robić,VERB,1345
myśleć,VERB,1338
bo,SCONJ,1313
powinien,VERB,1302
kto,PRON,1291
dom,NOUN,1276
bez,ADP,1269
pan,NOUN,1233
strona,NOUN,1228
nic,PRON,1220
kilka,DET,1185
sposób,NOUN,1176
dlaczego,ADV,1173
jakiś,DET,1169
tam,ADV,1166
ktoś,PRON,1151
przy,ADP,1133
zawsze,ADV,1129
nawet,PART,1121
widzieć,VERB,1108
prosić,VERB,1061
ważny,ADJ,1051
gdy,ADV,1048
więcej,DET,1033
należeć,VERB,1018
gdzie,ADV,1003
także,PART,997
dać,VERB,987
prosty,ADJ,973
mały,ADJ,926
wyglądać,VERB,920
świat,NOUN,909
pod,ADP,904
tutaj,ADV,902
koniec,NOUN,901
stać,VERB,894
rzecz,NOUN,881
sprawa,NOUN,880
zobaczyć,VERB,867
problem,NOUN,862
kobieta,NOUN,851
nigdy,ADV,846
firma,NOUN,833
informacja,NOUN,833
naprawdę,PART,822
produkt,NOUN,822
zdjęcie,NOUN,818
kolejny,ADJ,788
wysoki,ADJ,788
niż,SCONJ,786
żaden,DET,785
drugi,ADJ,776
chyba,PART,772
często,ADV,768
chodzić,VERB,764
wy,PRON,760
możliwość,NOUN,758
trzeba,VERB,757
własny,ADJ,750
zacząć,VERB,745
jako,SCONJ,738
właśnie,PART,734
wykonać,VERB,728
książka,NOUN,726
temat,NOUN,724
część,NOUN,715
pomoc,NOUN,712
potrzebować,VERB,709
cel,NOUN,707
u,ADP,706
trochę,ADV,705
zmiana,NOUN,705
cena,NOUN,703
warto,VERB,703
wybrać,VERB,702
dlatego,ADV,697
znać,VERB,695
dzięki,ADP,694
wszyscy,PRON,691
prawda,NOUN,676
zapraszać,VERB,676
dużo,DET,672
nikt,PRON,664
przypadek,NOUN,662
działać,NOUN,662
woda,NOUN,652
podczas,ADP,651
iść,VERB,646
posiadać,NOUN,642
droga,NOUN,635
czuć,VERB,634
prowadzić,VERB,633
różny,ADJ,632
klient,NOUN,629
szybko,ADV,621
chwila,NOUN,621
pytanie,NOUN,613
ostatni,ADJ,609
pomóc,VERB,604
lubić,VERB,604
wtedy,ADV,600
no,PART,592
sprawdzić,VERB,590
prawo,NOUN,588
pamiętać,VERB,583
rodzina,NOUN,581
miasto,NOUN,580
ile,ADV,579
uwaga,NOUN,575
samochód,NOUN,573
oko,NOUN,568
czekać,VERB,567
pani,NOUN,564
kolor,NOUN,563
dziś,ADV,562
nad,ADP,562
stan,NOUN,559
pieniądz,NOUN,556
oferta,NOUN,555
piękny,ADJ,555
szkoła,NOUN,553
projekt,NOUN,551
wielki,ADJ,546
szukać,VERB,543
pracować,VERB,538
istnieć,VERB,535
zły,ADJ,534
oczywiście,PART,528
sytuacja,NOUN,525
gra,NOUN,518
jakość,NOUN,513
ciekawy,ADJ,512
albo,CCONJ,507
przygotować,VERB,503
znajdować,VERB,500
dotyczyć,ADJ,499
dane,NOUN,498
stosować,ADJ,491
stary,ADJ,489
skóra,NOUN,485
głowa,NOUN,483
słowo,NOUN,480
zmienić,VERB,478
używać,VERB,475
powód,NOUN,474
spotkanie,NOUN,473
ciało,NOUN,473
ręka,NOUN,472
wrócić,VERB,467
żyć,VERB,466
młody,ADJ,465
pójść,VERB,465
wziąć,VERB,464
usługa,NOUN,462
tydzień,NOUN,460
materiał,NOUN,459
dziękować,VERB,458
nadzieja,NOUN,458
wydawać,VERB,458
przyjść,VERB,457
odpowiedni,ADJ,455
dostać,VERB,455
historia,NOUN,449
dawać,VERB,448
wyjść,VERB,445
długo,ADV,441
pomysł,NOUN,438
pewien,DET,438
gdyby,SCONJ,435
daleko,ADV,434
uważać,VERB,433
rozwiązanie,NOUN,432
ojciec,NOUN,429
potrzeba,NOUN,429
godzina,NOUN,428
pisać,VERB,428
system,NOUN,427
rodzaj,NOUN,423
jeżeli,SCONJ,417
zbyt,ADV,413
tyle,DET,413
pełny,ADJ,412
pewno,ADV,411
kochać,VERB,410
długi,ADJ,410
niestety,PART,409
oba,DET,409
niektóry,DET,407
brać,VERB,407
mężczyzna,NOUN,407
wymagać,ADJ,405
prawdziwy,ADJ,404
grupa,NOUN,400
kraj,NOUN,399
miesiąc,NOUN,398
kupić,VERB,397
dostępny,ADJ,397
udać,VERB,396
udział,NOUN,396
wybór,NOUN,396
program,NOUN,395
sklep,NOUN,395
potem,ADV,394
serce,NOUN,393
dzisiaj,NOUN,391
pokój,NOUN,391
środek,NOUN,390
idealny,ADJ,389
noc,NOUN,389
pozwolić,VERB,386
korzystać,VERB,385
początek,NOUN,384
potrafić,VERB,384
proces,NOUN,383
aż,PART,379
dziewczyna,NOUN,379
wcześnie,ADV,379
poziom,NOUN,378
wynik,NOUN,378
zabić,VERB,378
napisać,VERB,377
czytać,VERB,376
zasada,NOUN,376
próbować,VERB,376
mało,ADV,375
późno,ADV,370
przyjaciel,NOUN,369
tworzyć,VERB,368
podać,ADJ,366
włos,NOUN,366
działanie,NOUN,364
poza,ADP,362
wykonywać,VERB,361
możliwy,ADJ,358
dowiedzieć,VERB,357
rodzic,NOUN,356
